,Date,Open_BOM500002,Open_BOM500003,Open_BOM500008,Open_BOM500009,Open_BOM500010,Open_BOM500012,Open_BOM500013,Open_BOM500014,Open_BOM500020,Open_BOM500023,High_BOM500002,High_BOM500003,High_BOM500008,High_BOM500009,High_BOM500010,High_BOM500012,High_BOM500013,High_BOM500014,High_BOM500020,High_BOM500023,Low_BOM500002,Low_BOM500003,Low_BOM500008,Low_BOM500009,Low_BOM500010,Low_BOM500012,Low_BOM500013,Low_BOM500014,Low_BOM500020,Low_BOM500023,Close_BOM500002,Close_BOM500003,Close_BOM500008,Close_BOM500009,Close_BOM500010,Close_BOM500012,Close_BOM500013,Close_BOM500014,Close_BOM500020,Close_BOM500023,WAP_BOM500002,WAP_BOM500003,WAP_BOM500008,WAP_BOM500009,WAP_BOM500010,WAP_BOM500012,WAP_BOM500013,WAP_BOM500014,WAP_BOM500020,WAP_BOM500023,No. of Shares_BOM500002,No. of Shares_BOM500003,No. of Shares_BOM500008,No. of Shares_BOM500009,No. of Shares_BOM500010,No. of Shares_BOM500012,No. of Shares_BOM500013,No. of Shares_BOM500014,No. of Shares_BOM500020,No. of Shares_BOM500023,No. of Trades_BOM500002,No. of Trades_BOM500003,No. of Trades_BOM500008,No. of Trades_BOM500009,No. of Trades_BOM500010,No. of Trades_BOM500012,No. of Trades_BOM500013,No. of Trades_BOM500014,No. of Trades_BOM500020,No. of Trades_BOM500023,Total Turnover_BOM500002,Total Turnover_BOM500003,Total Turnover_BOM500008,Total Turnover_BOM500009,Total Turnover_BOM500010,Total Turnover_BOM500012,Total Turnover_BOM500013,Total Turnover_BOM500014,Total Turnover_BOM500020,Total Turnover_BOM500023,Deliverable Quantity_BOM500002,Deliverable Quantity_BOM500003,Deliverable Quantity_BOM500008,Deliverable Quantity_BOM500009,Deliverable Quantity_BOM500010,Deliverable Quantity_BOM500012,Deliverable Quantity_BOM500013,Deliverable Quantity_BOM500014,Deliverable Quantity_BOM500020,Deliverable Quantity_BOM500023,% Deli. Qty to Traded Qty_BOM500002,% Deli. Qty to Traded Qty_BOM500003,% Deli. Qty to Traded Qty_BOM500008,% Deli. Qty to Traded Qty_BOM500009,% Deli. Qty to Traded Qty_BOM500010,% Deli. Qty to Traded Qty_BOM500012,% Deli. Qty to Traded Qty_BOM500013,% Deli. Qty to Traded Qty_BOM500014,% Deli. Qty to Traded Qty_BOM500020,% Deli. Qty to Traded Qty_BOM500023,Spread H-L_BOM500002,Spread H-L_BOM500003,Spread H-L_BOM500008,Spread H-L_BOM500009,Spread H-L_BOM500010,Spread H-L_BOM500012,Spread H-L_BOM500013,Spread H-L_BOM500014,Spread H-L_BOM500020,Spread H-L_BOM500023,Spread C-O_BOM500002,Spread C-O_BOM500003,Spread C-O_BOM500008,Spread C-O_BOM500009,Spread C-O_BOM500010,Spread C-O_BOM500012,Spread C-O_BOM500013,Spread C-O_BOM500014,Spread C-O_BOM500020,Spread C-O_BOM500023,Gross_Purchases,Gross_Sales,Net_Investment_INR,Net_Investment_USD,Conversion_Rate,High,Low,Open,Close,Volume,Adj Close
10,2017-01-16,1125.0,140.7,902.0,9.39,1245.0,25.5,15.15,2.56,53.7,101.8,1139.95,140.7,905.6,9.39,1262.75,26.0,15.55,2.69,54.45,106.5,1118.05,134.6,889.35,8.4,1243.0,24.75,15.1,2.56,52.95,101.8,1124.45,135.65,894.45,8.75,1255.85,25.55,15.45,2.61,54.0,106.5,1127.58,136.11,897.84,8.92,1256.77,25.65,15.38,2.61,53.77,104.11,6274.0,28961.0,29246.0,36074.0,83040.0,62259.0,37508.0,4640.0,265373.0,755.0,1147.0,744.0,2164.0,73.0,3875.0,136.0,164.0,13.0,1463.0,8.0,7074418.0,3941843.0,26258274.0,321673.0,104361823.0,1597074.0,577036.0,12100.0,14268573.0,78605.0,1893.0,13361.0,4462.0,31461.0,37079.0,51962.0,26295.0,4440.0,47331.0,307.0,30.17,46.13,15.26,87.21,44.65,83.46,70.11,95.69,17.84,40.66,21.9,6.1,16.25,0.99,19.75,1.25,0.45,0.13,1.5,4.7,-0.55,-5.05,-7.55,-0.64,10.85,0.05,0.3,0.05,0.3,4.7,3237.72,3341.02,-103.3,-15.14,68.23100000000001,19917.509765625,19812.365234375,19880.6796875,19856.25,302840000.0,19856.25
11,2017-01-17,1130.35,138.0,893.6,8.99,1265.0,25.9,15.45,2.55,54.45,104.0,1131.7,140.0,909.0,9.3,1265.0,26.15,15.45,3.08,56.3,104.0,1099.0,136.0,880.95,8.73,1235.5,25.1,15.0,2.55,53.65,104.0,1103.1,136.55,906.45,8.96,1243.05,25.95,15.18,2.66,55.65,104.0,1110.64,137.76,900.02,9.1,1243.56,25.75,15.22,2.78,55.14,104.0,6234.0,25284.0,20506.0,26531.0,41316.0,85223.0,10987.0,7650.0,376210.0,2.0,972.0,381.0,1430.0,44.0,2443.0,168.0,63.0,32.0,2114.0,1.0,6923712.0,3483071.0,18455787.0,241421.0,51378766.0,2194851.0,167273.0,21255.0,20744608.0,208.0,3248.0,11155.0,4758.0,25090.0,17493.0,63524.0,7200.0,4872.0,89164.0,2.0,52.1,44.12,23.2,94.57,42.34,74.54,65.53,63.69,23.7,100.0,32.7,4.0,28.05,0.57,29.5,1.05,0.45,0.53,2.65,0.0,-27.25,-1.45,12.85,-0.03,-21.95,0.05,-0.27,0.11,1.2,0.0,2387.39,2725.85,-338.46,-49.66,68.1558,19882.990234375,19775.349609375,19848.8203125,19826.76953125,341900000.0,19826.76953125
12,2017-01-18,1110.0,137.25,903.85,8.9,1250.6,26.1,15.15,2.95,56.3,104.65,1149.95,138.5,927.1,9.4,1260.45,26.6,15.52,2.95,56.65,104.65,1101.4,134.65,903.8,8.9,1243.6,25.4,15.15,2.71,54.2,104.65,1146.8,136.8,925.1,9.05,1247.3,26.45,15.47,2.84,55.05,104.65,1138.32,136.47,919.58,9.11,1252.68,26.37,15.4,2.85,55.77,104.6,14565.0,22886.0,40432.0,58114.0,306197.0,105326.0,74013.0,37501.0,501292.0,10.0,1766.0,429.0,2273.0,170.0,2524.0,196.0,275.0,101.0,2532.0,1.0,16579602.0,3123246.0,37180650.0,529709.0,383565846.0,2777418.0,1139732.0,106897.0,27955581.0,1046.0,5379.0,8308.0,10074.0,56105.0,276991.0,81799.0,61449.0,22605.0,117433.0,10.0,36.93,36.3,24.92,96.54,90.46,77.66,83.02,60.28,23.43,100.0,48.55,3.85,23.3,0.5,16.85,1.2,0.37,0.24,2.45,0.0,36.8,-0.45,21.25,0.15,-3.3,0.35,0.32,-0.11,-1.25,0.0,3461.08,3285.83,175.25,25.75,68.0509,19828.19921875,19739.0,19822.73046875,19804.720703125,279760000.0,19804.720703125
13,2017-01-19,1147.0,137.95,925.15,9.33,1245.0,26.9,15.4,2.84,55.05,102.1,1160.0,139.5,942.5,9.33,1248.4,26.9,15.64,3.03,55.75,108.9,1134.25,136.4,916.0,8.91,1233.75,25.65,15.15,2.7,54.55,102.05,1153.4,137.1,925.85,9.04,1241.35,26.5,15.23,2.73,54.8,105.0,1147.55,138.08,934.31,9.09,1241.94,26.42,15.34,2.79,55.16,105.24,8638.0,63931.0,31139.0,35267.0,29712.0,97350.0,57291.0,10944.0,228824.0,2063.0,1290.0,946.0,1800.0,50.0,1585.0,204.0,207.0,58.0,1133.0,11.0,9912563.0,8827762.0,29093382.0,320577.0,36900645.0,2572257.0,879102.0,30496.0,12621628.0,217117.0,4356.0,24538.0,7747.0,31113.0,9419.0,80747.0,45053.0,6618.0,41471.0,1162.0,50.43,38.38,24.88,88.22,31.7,82.95,78.64,60.47,18.12,56.33,25.75,3.1,26.5,0.42,14.65,1.25,0.49,0.33,1.2,6.85,6.4,-0.85,0.7,-0.29,-3.65,-0.4,-0.17,-0.11,-0.25,2.9,4139.49,3802.91,336.58,49.54,67.9364,19824.140625,19677.939453125,19813.55078125,19732.400390625,301750000.0,19732.400390625
14,2017-01-20,1150.0,138.0,922.0,9.35,1242.05,26.5,15.25,2.62,54.6,107.0,1150.0,138.0,935.0,9.45,1244.4,26.7,15.25,2.8,54.85,107.0,1123.4,133.4,895.05,8.82,1231.0,25.95,15.0,2.62,52.6,103.65,1132.6,134.15,902.35,9.04,1236.8,26.3,15.12,2.68,52.8,105.0,1134.38,135.55,915.45,9.11,1236.53,26.37,15.16,2.65,53.75,106.2,3790.0,13796.0,16497.0,28088.0,57889.0,51904.0,45084.0,2090.0,172422.0,176.0,589.0,301.0,1289.0,53.0,1679.0,176.0,169.0,12.0,1035.0,5.0,4299301.0,1870054.0,15102110.0,256016.0,71581303.0,1368879.0,683639.0,5542.0,9267161.0,18692.0,1489.0,6114.0,3669.0,24982.0,25885.0,42586.0,39279.0,1960.0,61684.0,111.0,39.29,44.32,22.24,88.94,44.71,82.05,87.12,93.78,35.78,63.07,26.6,4.6,39.95,0.63,13.4,0.75,0.25,0.18,2.25,3.35,-17.4,-3.85,-19.65,-0.31,-5.25,-0.2,-0.13,0.06,-1.8,-2.0,4099.83,3852.75,247.08,36.24,68.1766,19843.939453125,19759.140625,19795.060546875,19827.25,435260000.0,19827.25
15,2017-01-23,1135.0,135.0,898.0,9.45,1237.8,25.95,15.05,2.85,52.6,103.15,1135.0,135.0,898.0,9.45,1260.0,26.65,15.32,2.85,53.9,108.4,1113.0,132.0,857.25,8.91,1236.8,25.35,15.05,2.5,52.6,103.1,1117.5,133.85,872.2,9.05,1258.75,25.65,15.15,2.59,53.0,103.65,1120.73,133.45,872.95,9.06,1251.42,26.02,15.2,2.63,53.2,105.25,2654.0,16567.0,42475.0,19352.0,36209.0,34144.0,12193.0,50600.0,149673.0,526.0,675.0,337.0,3268.0,61.0,1453.0,124.0,40.0,23.0,856.0,9.0,2974410.0,2210803.0,37078392.0,175420.0,45312720.0,888428.0,185361.0,133121.0,7962581.0,55360.0,987.0,8356.0,8917.0,16822.0,16723.0,27152.0,8623.0,50300.0,45198.0,62.0,37.19,50.44,20.99,86.93,46.18,79.52,70.72,99.41,30.2,11.79,22.0,3.0,40.75,0.54,23.2,1.3,0.27,0.35,1.3,5.3,-17.5,-1.15,-25.8,-0.4,20.95,-0.3,0.1,-0.26,0.4,0.5,4540.34,4507.78,32.56,4.78,68.0883,19833.98046875,19732.359375,19794.7890625,19799.849609375,326690000.0,19799.849609375
16,2017-01-24,1124.95,134.0,880.0,9.05,1260.35,26.4,15.05,2.72,53.2,103.75,1129.85,134.0,880.0,10.25,1282.0,26.4,15.17,2.72,54.1,104.1,1114.5,131.0,856.9,9.05,1260.35,25.25,14.96,2.48,52.9,103.75,1116.0,131.6,861.2,9.59,1280.85,25.8,15.11,2.53,53.5,104.1,1119.14,131.91,864.65,9.84,1276.13,25.93,15.09,2.53,53.57,103.82,3071.0,14932.0,25838.0,99460.0,62448.0,66804.0,16386.0,12360.0,158189.0,700.0,735.0,225.0,1848.0,237.0,2791.0,190.0,108.0,38.0,865.0,3.0,3436870.0,1969694.0,22340917.0,978294.0,79691700.0,1731906.0,247214.0,31309.0,8474678.0,72672.0,1504.0,7955.0,8954.0,78060.0,31739.0,49377.0,10715.0,11813.0,24862.0,700.0,48.97,53.27,34.65,78.48,50.82,73.91,65.39,95.57,15.72,100.0,15.35,3.0,23.1,1.2,21.65,1.15,0.21,0.24,1.2,0.35,-8.95,-2.4,-18.8,0.54,20.5,-0.6,0.06,-0.19,0.3,0.35,4305.29,4575.95,-270.66,-39.75,68.0843,19949.240234375,19786.7109375,19794.6796875,19912.7109375,374460000.0,19912.7109375
17,2017-01-25,1128.0,132.75,863.0,9.7,1280.85,26.5,15.12,2.47,53.9,104.25,1128.0,133.15,893.9,9.9,1340.5,26.6,15.25,2.69,54.65,106.4,1072.8,130.7,863.0,9.27,1280.85,25.15,15.0,2.43,53.55,104.25,1109.65,131.7,886.45,9.4,1336.0,25.45,15.11,2.63,54.25,106.4,1111.02,131.76,872.23,9.45,1314.57,25.4,15.1,2.6,54.01,106.26,9769.0,33875.0,117643.0,32608.0,110145.0,25845.0,33119.0,13627.0,137102.0,1000.0,1609.0,365.0,1438.0,87.0,3931.0,156.0,186.0,30.0,830.0,6.0,10853553.0,4463343.0,102611701.0,308222.0,144793800.0,656433.0,500166.0,35368.0,7404258.0,106262.0,3644.0,20354.0,95900.0,28407.0,51457.0,17865.0,24516.0,10685.0,55252.0,1000.0,37.3,60.09,81.52,87.12,46.72,69.12,74.02,78.41,40.3,100.0,55.2,2.45,30.9,0.63,59.65,1.45,0.25,0.26,1.1,2.15,-18.35,-1.05,23.45,-0.3,55.15,-1.05,-0.01,0.16,0.35,2.15,5061.8,4969.48,92.32,13.55,68.157,20082.0,19994.48046875,19994.48046875,20068.509765625,372240000.0,20068.509765625
18,2017-01-27,1112.9,131.9,881.5,9.35,1334.0,25.9,15.18,2.63,54.35,106.9,1125.15,135.0,914.95,9.94,1375.0,26.25,15.33,2.63,55.35,106.9,1105.0,130.4,881.5,9.35,1331.9,25.0,15.1,2.52,53.85,104.1,1108.55,134.75,903.65,9.82,1370.7,25.7,15.15,2.62,54.25,104.15,1114.07,132.85,904.73,9.78,1363.92,25.56,15.24,2.57,54.65,105.46,3006.0,96640.0,25243.0,108700.0,109667.0,65547.0,35590.0,8693.0,227540.0,422.0,795.0,1733.0,2085.0,312.0,4179.0,185.0,272.0,27.0,1282.0,5.0,3348892.0,12838359.0,22838044.0,1062907.0,149577427.0,1675599.0,542245.0,22311.0,12436146.0,44504.0,1000.0,53492.0,5356.0,97729.0,37353.0,48800.0,28015.0,6979.0,70410.0,10.0,33.27,55.35,21.22,89.91,34.06,74.45,78.72,80.28,30.94,2.37,20.15,4.6,33.45,0.59,43.1,1.25,0.23,0.11,1.5,2.8,-4.35,2.85,22.15,0.47,36.7,-0.2,-0.03,-0.01,-0.1,-2.75,8879.8,7598.97,1280.83,187.93,68.1556,20115.970703125,20072.640625,20103.359375,20093.779296875,343130000.0,20093.779296875
19,2017-01-30,1110.0,134.75,905.8,9.53,1370.5,26.0,15.15,2.54,54.1,104.0,1121.0,134.75,924.75,9.88,1378.0,26.5,15.3,2.68,56.15,104.0,1076.0,130.0,895.0,9.33,1360.5,25.5,15.02,2.52,53.95,103.1,1101.1,131.15,914.45,9.39,1368.9,26.35,15.17,2.56,55.4,103.2,1107.34,132.1,915.77,9.58,1370.03,26.2,15.18,2.58,55.46,103.24,6734.0,31323.0,17080.0,35989.0,101684.0,120829.0,25823.0,8242.0,276999.0,37.0,1237.0,654.0,1079.0,109.0,4224.0,198.0,166.0,28.0,1599.0,8.0,7456823.0,4137771.0,15641403.0,344918.0,139310152.0,3165797.0,391867.0,21257.0,15361188.0,3820.0,2721.0,17735.0,3581.0,27227.0,26430.0,109828.0,19412.0,5541.0,109363.0,33.0,40.41,56.62,20.97,75.65,25.99,90.9,75.17,67.23,39.48,89.19,45.0,4.75,29.75,0.55,17.5,1.0,0.28,0.16,2.2,0.9,-8.9,-3.6,8.65,-0.14,-1.6,0.35,0.02,0.02,1.3,-0.8,5850.9,5626.91,223.99,32.84,68.2043,20028.619140625,19870.390625,20028.619140625,19971.130859375,317280000.0,19971.130859375
20,2017-01-31,1114.9,131.95,912.0,9.82,1376.0,26.55,15.01,2.52,56.3,103.05,1116.9,131.95,915.15,9.82,1387.4,26.55,15.4,2.62,56.85,104.0,1091.0,127.5,892.0,9.05,1353.0,25.05,14.85,2.4,54.8,102.0,1094.2,129.05,896.65,9.1,1366.35,25.55,15.09,2.47,54.95,104.0,1101.21,129.55,902.19,9.11,1370.11,25.51,15.13,2.45,55.68,102.04,10640.0,39114.0,12349.0,31547.0,58364.0,86244.0,44847.0,25035.0,293134.0,371.0,2312.0,440.0,1092.0,47.0,2264.0,177.0,273.0,31.0,1860.0,11.0,11716883.0,5067301.0,11141104.0,287488.0,79965044.0,2199821.0,678460.0,61343.0,16320739.0,37858.0,1716.0,22159.0,3800.0,29287.0,15733.0,70135.0,29343.0,24665.0,104941.0,366.0,16.13,56.65,30.77,92.84,26.96,81.32,65.43,98.52,35.8,98.65,25.9,4.45,23.15,0.77,34.4,1.5,0.55,0.22,2.05,2.0,-20.7,-2.9,-15.35,-0.72,-9.65,-1.0,0.08,-0.05,-1.35,0.95,3251.17,2600.98,650.19,95.56,68.0426,19918.169921875,19784.76953125,19913.16015625,19864.08984375,373750000.0,19864.08984375
21,2017-02-01,1096.2,129.5,898.95,9.5,1364.95,26.2,15.3,2.55,54.95,101.4,1120.0,141.0,904.5,9.5,1420.8,26.2,16.0,2.55,55.4,108.95,1091.75,129.5,880.4,9.0,1364.95,24.3,15.3,2.35,53.35,101.35,1107.05,137.7,899.7,9.06,1414.95,25.05,15.8,2.53,55.05,102.0,1106.25,135.89,893.44,9.11,1396.24,25.08,15.71,2.44,54.55,104.92,4176.0,167192.0,36368.0,24804.0,162061.0,19003.0,261505.0,6398.0,291994.0,751.0,840.0,2244.0,3173.0,56.0,5286.0,93.0,1532.0,15.0,1580.0,8.0,4619716.0,22720503.0,32492790.0,226000.0,226276407.0,476565.0,4108529.0,15633.0,15929731.0,78794.0,1133.0,35525.0,13298.0,21048.0,72789.0,16750.0,121520.0,5107.0,90219.0,51.0,27.13,21.25,36.57,84.86,44.91,88.14,46.47,79.82,30.9,6.79,28.25,11.5,24.1,0.5,55.85,1.9,0.7,0.2,2.05,7.6,10.85,8.2,0.75,-0.44,50.0,-1.15,0.5,-0.02,0.1,0.6,4646.64,5090.83,-444.19,-65.5,67.8125,19967.73046875,19845.990234375,19923.810546875,19890.939453125,426670000.0,19890.939453125
22,2017-02-02,1109.0,139.0,900.0,9.06,1411.95,25.0,16.1,2.42,55.1,105.05,1127.95,147.55,924.95,9.2,1411.95,26.0,16.3,2.51,55.9,105.05,1105.0,136.1,896.1,8.91,1386.6,24.9,15.8,2.42,54.2,103.05,1109.95,145.95,909.1,8.91,1402.7,25.05,16.1,2.5,55.35,103.05,1114.41,143.83,912.32,9.04,1401.39,25.16,16.04,2.5,55.27,105.0,6582.0,146347.0,36211.0,23354.0,347505.0,36961.0,81752.0,9679.0,255120.0,803.0,1254.0,2514.0,2004.0,35.0,2025.0,178.0,343.0,17.0,1377.0,4.0,7335031.0,21048464.0,33036103.0,211223.0,486989254.0,929895.0,1310951.0,24191.0,14099773.0,84311.0,2105.0,53713.0,10911.0,23354.0,298427.0,25986.0,51016.0,9679.0,64293.0,801.0,31.98,36.7,30.13,100.0,85.88,70.31,62.4,100.0,25.2,99.75,22.95,11.45,28.85,0.29,25.35,1.1,0.5,0.09,1.7,2.0,0.95,6.95,9.1,-0.15,-9.25,0.05,0.0,0.08,0.25,-2.0,5446.01,5401.28,44.73,6.61,67.6458,19922.75,19831.08984375,19858.33984375,19884.91015625,347220000.0,19884.91015625
23,2017-02-03,1113.75,149.2,910.0,9.49,1401.0,25.0,16.0,2.5,55.05,102.05,1118.0,152.15,915.95,9.49,1408.0,26.0,16.55,2.88,60.4,108.85,1106.0,146.1,901.55,8.81,1386.35,23.9,15.8,2.5,55.05,102.05,1110.35,149.5,909.4,9.05,1395.95,24.15,16.0,2.67,58.65,107.65,1110.49,148.65,909.3,9.15,1395.78,24.51,16.24,2.78,58.02,102.69,2558.0,240025.0,12435.0,15277.0,167897.0,53662.0,73345.0,59878.0,958890.0,39.0,355.0,3534.0,1055.0,53.0,2911.0,182.0,274.0,69.0,4996.0,6.0,2840644.0,35680353.0,11307122.0,139745.0,234347474.0,1315367.0,1191227.0,166510.0,55637202.0,4005.0,1266.0,62781.0,3423.0,14163.0,112679.0,43109.0,50690.0,38049.0,245488.0,36.0,49.49,26.16,27.53,92.71,67.11,80.33,69.11,63.54,25.6,92.31,12.0,6.05,14.4,0.68,21.65,2.1,0.75,0.38,5.35,6.8,-3.4,0.3,-0.6,-0.44,-5.05,-0.85,0.0,0.17,3.6,5.6,5652.74,5193.2,459.54,68.13,67.44800000000001,20081.48046875,19964.2109375,19964.2109375,20071.4609375,344220000.0,20071.4609375
24,2017-02-06,1116.6,151.0,909.8,9.83,1407.0,24.0,16.3,2.7,58.95,103.0,1144.2,179.4,914.4,9.83,1412.0,25.0,16.8,2.73,61.0,109.95,1105.7,150.7,888.0,9.03,1389.0,23.2,16.05,2.5,57.5,103.0,1132.65,177.9,895.8,9.3,1399.55,24.05,16.35,2.52,60.75,108.4,1128.61,170.08,903.0,9.47,1399.88,23.79,16.59,2.56,59.6,106.66,27029.0,656774.0,32932.0,53959.0,109020.0,71430.0,142365.0,77382.0,845706.0,5345.0,3143.0,9654.0,1837.0,97.0,2263.0,215.0,537.0,62.0,4650.0,53.0,30505259.0,111701731.0,29737513.0,510893.0,152614798.0,1699191.0,2361392.0,197862.0,50401979.0,570076.0,12563.0,152036.0,14655.0,43662.0,65753.0,56641.0,72369.0,74167.0,255163.0,2811.0,46.48,23.15,44.5,80.92,60.31,79.3,50.83,95.85,30.17,52.59,38.5,28.7,26.4,0.8,23.0,1.8,0.75,0.23,3.5,6.95,16.05,26.9,-14.0,-0.53,-7.45,0.05,0.05,-0.18,1.8,5.4,5351.41,4772.35,579.06,85.94,67.3825,20094.94921875,20002.810546875,20025.609375,20052.419921875,281720000.0,20052.419921875
25,2017-02-07,1121.0,179.5,895.8,9.0,1399.55,25.0,16.85,2.63,61.5,106.0,1192.0,179.5,895.8,9.3,1410.0,25.0,17.4,2.72,61.95,108.35,1121.0,168.65,883.0,9.0,1389.0,24.0,16.7,2.52,58.55,105.05,1179.95,175.55,886.85,9.23,1405.75,24.6,16.85,2.63,59.0,105.05,1171.27,172.55,888.73,9.17,1401.67,24.45,17.0,2.65,60.63,106.79,43827.0,238491.0,14705.0,20825.0,25707.0,52139.0,143087.0,16054.0,784822.0,298.0,4217.0,3815.0,1064.0,60.0,1229.0,134.0,551.0,34.0,4971.0,6.0,51333284.0,41150729.0,13068753.0,190922.0,36032828.0,1274654.0,2431888.0,42511.0,47581399.0,31822.0,11363.0,55069.0,4533.0,18259.0,6785.0,41016.0,73030.0,14254.0,337890.0,297.0,25.93,23.09,30.83,87.68,26.39,78.67,51.04,88.79,43.05,99.66,71.0,10.85,12.8,0.3,21.0,1.0,0.7,0.2,3.4,3.3,58.95,-3.95,-8.95,0.23,6.2,-0.4,0.0,0.0,-2.5,-0.95,4125.35,4475.43,-350.08,-52.1,67.1958,20155.349609375,20068.6796875,20107.619140625,20090.2890625,279670000.0,20090.2890625
26,2017-02-08,1183.0,176.15,891.0,9.25,1409.0,23.8,16.25,2.56,58.75,105.35,1213.0,183.9,893.35,9.25,1410.7,24.9,16.65,2.75,60.05,109.3,1182.0,172.7,872.0,9.0,1384.5,23.8,15.8,2.56,58.75,105.3,1208.35,179.2,874.75,9.25,1399.55,24.75,16.3,2.71,59.35,109.3,1199.1,176.1,876.53,9.1,1399.33,24.54,16.3,2.69,59.29,108.4,33925.0,762903.0,37163.0,34271.0,102675.0,18344.0,101535.0,35904.0,503853.0,258.0,3527.0,5338.0,3609.0,72.0,3158.0,85.0,422.0,20.0,2460.0,5.0,40679326.0,134346779.0,32574367.0,311967.0,143676212.0,450151.0,1655372.0,96664.0,29871839.0,27967.0,7955.0,528794.0,21399.0,32351.0,52784.0,15131.0,43236.0,35495.0,126352.0,200.0,23.45,69.31,57.58,94.4,51.41,82.48,42.58,98.86,25.08,77.52,31.0,11.2,21.35,0.25,26.2,1.1,0.85,0.19,1.3,4.0,25.35,3.05,-16.25,0.0,-9.45,0.95,0.05,0.15,0.6,3.95,4393.21,4123.38,269.83,40.05,67.3692,20068.279296875,20015.330078125,20049.2890625,20054.33984375,280410000.0,20054.33984375
27,2017-02-09,1210.0,180.0,877.6,9.11,1402.0,24.6,15.75,2.83,59.0,103.85,1228.0,186.8,885.4,9.65,1421.5,24.75,16.65,2.85,59.85,108.7,1185.55,174.4,873.0,9.1,1388.25,24.3,15.75,2.7,58.05,103.85,1225.65,182.45,880.3,9.12,1399.55,24.65,16.2,2.72,58.5,108.7,1211.48,182.51,880.53,9.23,1394.83,24.56,16.37,2.74,59.09,106.69,34091.0,181627.0,11538.0,41998.0,357072.0,26843.0,31625.0,23240.0,409490.0,85.0,4404.0,2901.0,821.0,97.0,2780.0,106.0,148.0,43.0,1742.0,3.0,41300522.0,33148659.0,10159602.0,387565.0,498055043.0,659308.0,517707.0,63782.0,24197539.0,9069.0,6759.0,31540.0,4934.0,29758.0,312365.0,22163.0,16728.0,19981.0,88335.0,50.0,19.83,17.37,42.76,70.86,87.48,82.57,52.89,85.98,21.57,58.82,42.45,12.4,12.4,0.55,33.25,0.45,0.9,0.15,1.8,4.85,15.65,2.45,2.7,0.01,-2.45,0.05,0.45,-0.11,-0.5,4.85,4468.13,4656.66,-188.53,-28.01,67.3058,20206.359375,20061.73046875,20061.73046875,20172.400390625,325310000.0,20172.400390625
28,2017-02-10,1230.0,184.5,885.0,9.45,1409.5,25.5,16.2,2.51,59.45,106.0,1269.75,203.45,890.0,9.45,1409.5,25.5,16.25,2.98,62.1,106.0,1225.0,180.35,871.0,9.1,1383.35,24.05,15.8,2.51,58.75,103.8,1261.85,200.65,872.6,9.1,1388.4,24.5,15.8,2.91,60.2,103.8,1246.31,194.29,876.95,9.11,1391.42,24.5,15.88,2.89,60.64,103.92,23906.0,430118.0,18177.0,28566.0,39534.0,44922.0,25864.0,36829.0,1147750.0,37.0,3066.0,6859.0,1279.0,38.0,2641.0,111.0,155.0,79.0,6430.0,2.0,29794305.0,83565843.0,15940323.0,260345.0,55008407.0,1100444.0,410708.0,106339.0,69604857.0,3845.0,8900.0,87135.0,9140.0,28216.0,11614.0,38969.0,17437.0,27376.0,281198.0,37.0,37.23,20.26,50.28,98.77,29.38,86.75,67.42,74.33,24.5,100.0,44.75,23.1,19.0,0.35,26.15,1.45,0.45,0.47,3.35,2.2,31.85,16.15,-12.4,-0.35,-21.1,-1.0,-0.4,0.4,0.75,-2.2,4791.98,4365.34,426.64,63.67,67.0123,20298.2109375,20204.759765625,20211.23046875,20269.369140625,312230000.0,20269.369140625
29,2017-02-13,1261.0,201.5,875.05,9.3,1390.2,26.95,17.3,2.74,61.0,107.35,1261.1,202.25,879.25,9.9,1397.0,26.95,17.3,2.9,61.0,107.35,1210.0,186.45,860.6,8.93,1373.5,26.95,15.5,2.74,58.1,107.1,1223.3,192.15,868.85,9.29,1394.2,26.95,15.6,2.84,58.5,107.15,1229.46,191.86,868.35,9.32,1384.38,26.95,15.69,2.83,58.98,107.28,7440.0,180523.0,11146.0,32522.0,32726.0,101516.0,25120.0,7604.0,494244.0,76.0,976.0,3262.0,886.0,54.0,1663.0,197.0,120.0,18.0,1610.0,5.0,9147198.0,34635443.0,9678654.0,303014.0,45305201.0,2735856.0,394211.0,21507.0,29152724.0,8153.0,2159.0,53096.0,3764.0,29859.0,7369.0,96681.0,17493.0,6604.0,70064.0,75.0,29.02,29.41,33.77,91.81,22.52,95.24,69.64,86.85,14.18,98.68,51.1,15.8,18.65,0.97,23.5,0.0,1.8,0.16,2.9,0.25,-37.7,-9.35,-6.2,-0.01,4.0,0.0,-1.7,0.1,-2.5,-0.2,4951.25,4397.41,553.84,82.74,66.9367,20441.48046875,20322.94921875,20338.5390625,20412.16015625,314620000.0,20412.16015625
